article;date;client secteur1;Quantite;PU net
1135621;27/12/2019;Client_A;1;3.68
1111136;27/12/2019;Client_A;1;8.23
1104139;27/12/2019;Client_A;2;3.07
1864354;27/12/2019;Client_A;1;3.07
1703157;27/12/2019;Client_A;8;6.17
1594473;27/12/2019;Client_A;1;6.14
1580452;27/12/2019;Client_A;1;4.61
1511981;27/12/2019;Client_A;1;6.17
1505348;27/12/2019;Client_A;1;3.07
1502621;27/12/2019;Client_A;1;3.07
1192044;27/12/2019;Client_A;1;6.14
1772505;27/12/2019;Client_A;1;3.68
1703157;27/12/2019;Client_A;9;6.17
1579494;27/12/2019;Client_A;1;12.29
1511189;27/12/2019;Client_A;1;9.22
1442385;27/12/2019;Client_A;1;3.07
1304720;27/12/2019;Client_A;1;3.07
1145781;27/12/2019;Client_A;1;6.17
1102838;27/12/2019;Client_A;1;3.07
1603496;27/12/2019;Client_A;1;3.07
1514616;27/12/2019;Client_A;1;6.17
1511981;27/12/2019;Client_A;2;6.17
1502583;27/12/2019;Client_A;3;4.61
1442385;27/12/2019;Client_A;1;3.07
1436483;27/12/2019;Client_A;2;3.68
1306426;27/12/2019;Client_A;3;6.17
1192051;27/12/2019;Client_A;2;9.22
1145781;27/12/2019;Client_A;1;6.17
1102838;27/12/2019;Client_A;1;3.07
1959531;27/12/2019;Client_A;7;3.07
1917630;27/12/2019;Client_A;1;3.07
1904349;27/12/2019;Client_A;1;3.07
1902391;27/12/2019;Client_A;1;3.07
1732479;27/12/2019;Client_A;1;3.07
1731168;27/12/2019;Client_A;1;3.68
1611216;27/12/2019;Client_A;1;3.68
1610974;27/12/2019;Client_A;1;3.68
1574512;27/12/2019;Client_A;1;9.22
1571429;27/12/2019;Client_A;1;6.14
1564599;27/12/2019;Client_A;1;24.59
1546779;27/12/2019;Client_A;1;6.17
1523144;27/12/2019;Client_A;1;43.03
1521461;27/12/2019;Client_A;1;20.28
1521454;27/12/2019;Client_A;1;30.74
1520884;27/12/2019;Client_A;1;21.51
1518294;27/12/2019;Client_A;1;3.68
1512681;27/12/2019;Client_A;1;18.44
1505355;27/12/2019;Client_A;1;6.17
1463410;27/12/2019;Client_A;1;3.07
1421327;27/12/2019;Client_A;1;6.17
1419638;27/12/2019;Client_A;1;3.68
1406035;27/12/2019;Client_A;1;3.68
1393953;27/12/2019;Client_A;1;6.17
1321818;27/12/2019;Client_A;1;12.29
1319846;27/12/2019;Client_A;1;3.68
1314506;27/12/2019;Client_A;5;3.68
1312052;27/12/2019;Client_A;1;3.68
1310904;27/12/2019;Client_A;1;3.68
1310522;27/12/2019;Client_A;3;3.68
1305505;27/12/2019;Client_A;1;3.68
1303068;27/12/2019;Client_A;1;3.07
1302336;27/12/2019;Client_A;1;3.68
1302237;27/12/2019;Client_A;1;3.07
1198329;27/12/2019;Client_A;1;6.17
1155971;27/12/2019;Client_A;1;6.17
1121388;27/12/2019;Client_A;1;12.29
1120800;27/12/2019;Client_A;1;3.68
1749958;27/12/2019;Client_A;1;3.68
1709920;27/12/2019;Client_A;1;3.68
1564278;27/12/2019;Client_A;4;39.95
1549718;27/12/2019;Client_A;1;3.68
1546823;27/12/2019;Client_A;1;3.07
1521454;27/12/2019;Client_A;6;30.74
1521196;27/12/2019;Client_A;2;3.07
1515743;27/12/2019;Client_A;3;6.17
1322885;27/12/2019;Client_A;2;3.07
1306365;27/12/2019;Client_A;1;3.07
1998356;27/12/2019;Client_A;2;6.17
1993344;27/12/2019;Client_A;1;3.07
1959548;27/12/2019;Client_A;2;6.17
1951658;27/12/2019;Client_A;1;3.07
1944544;27/12/2019;Client_A;1;3.07
1934934;27/12/2019;Client_A;2;3.07
1930547;27/12/2019;Client_A;1;3.07
1921187;27/12/2019;Client_A;2;3.07
1917777;27/12/2019;Client_A;1;3.07
1911880;27/12/2019;Client_A;1;3.68
1911873;27/12/2019;Client_A;1;6.17
1910944;27/12/2019;Client_A;4;3.68
1906398;27/12/2019;Client_A;1;24.59
1905834;27/12/2019;Client_A;1;3.07
1861421;27/12/2019;Client_A;2;3.68
1815431;27/12/2019;Client_A;1;3.68
1815417;27/12/2019;Client_A;1;3.68
1808297;27/12/2019;Client_A;1;12.29
1807658;27/12/2019;Client_A;1;9.22
1806859;27/12/2019;Client_A;1;3.07
1800849;27/12/2019;Client_A;1;3.07
1793647;27/12/2019;Client_A;1;6.14
1785819;27/12/2019;Client_A;1;6.14
1773335;27/12/2019;Client_A;1;3.07
1757069;27/12/2019;Client_A;1;6.14
1749958;27/12/2019;Client_A;4;3.68
1747985;27/12/2019;Client_A;2;3.07
1723490;27/12/2019;Client_A;4;12.29
1720475;27/12/2019;Client_A;1;7.99
1719227;27/12/2019;Client_A;1;6.14
1718717;27/12/2019;Client_A;2;10.45
1717949;27/12/2019;Client_A;1;9.22
1717543;27/12/2019;Client_A;1;6.14
1715914;27/12/2019;Client_A;1;6.14
1711671;27/12/2019;Client_A;1;9.22
1710360;27/12/2019;Client_A;1;6.14
1709920;27/12/2019;Client_A;1;3.68
1707605;27/12/2019;Client_A;1;6.14
1703744;27/12/2019;Client_A;2;6.14
1703454;27/12/2019;Client_A;1;18.44
1703096;27/12/2019;Client_A;1;9.22
1604492;27/12/2019;Client_A;4;3.68
1595463;27/12/2019;Client_A;1;3.68
1579401;27/12/2019;Client_A;1;18.44
1574512;27/12/2019;Client_A;2;9.22
1564278;27/12/2019;Client_A;2;39.95
1559700;27/12/2019;Client_A;1;3.07
1555795;27/12/2019;Client_A;6;6.17
1555757;27/12/2019;Client_A;2;3.07
1550158;27/12/2019;Client_A;1;3.68
1549718;27/12/2019;Client_A;1;3.68
1546823;27/12/2019;Client_A;2;3.07
1540524;27/12/2019;Client_A;1;3.07
1536527;27/12/2019;Client_A;1;3.07
1524753;27/12/2019;Client_A;1;3.07
1523151;27/12/2019;Client_A;1;15.36
1521196;27/12/2019;Client_A;3;3.07
1519451;27/12/2019;Client_A;1;6.17
1515743;27/12/2019;Client_A;5;6.17
1511165;27/12/2019;Client_A;3;12.29
1510748;27/12/2019;Client_A;1;3.68
1509965;27/12/2019;Client_A;3;3.07
1506741;27/12/2019;Client_A;1;6.17
1465520;27/12/2019;Client_A;1;3.07
1463410;27/12/2019;Client_A;1;3.07
1455804;27/12/2019;Client_A;2;6.17
1454685;27/12/2019;Client_A;1;3.68
1440930;27/12/2019;Client_A;1;3.07
1430603;27/12/2019;Client_A;3;3.07
1416255;27/12/2019;Client_A;8;12.29
1413958;27/12/2019;Client_A;2;3.07
1409371;27/12/2019;Client_A;1;9.22
1408442;27/12/2019;Client_A;1;3.07
1406837;27/12/2019;Client_A;1;3.07
1392130;27/12/2019;Client_A;9;9.22
1392024;27/12/2019;Client_A;14;3.68
1385873;27/12/2019;Client_A;1;3.68
1373672;27/12/2019;Client_A;1;3.07
1366872;27/12/2019;Client_A;1;3.07
1365714;27/12/2019;Client_A;2;3.68
1359669;27/12/2019;Client_A;2;6.17
1347802;27/12/2019;Client_A;1;3.07
1326777;27/12/2019;Client_A;1;3.07
1325732;27/12/2019;Client_A;2;3.07
1322885;27/12/2019;Client_A;3;3.07
1319549;27/12/2019;Client_A;1;3.68
1314971;27/12/2019;Client_A;3;3.68
1312045;27/12/2019;Client_A;1;6.17
1311697;27/12/2019;Client_A;2;3.68
1311680;27/12/2019;Client_A;20;3.68
1308826;27/12/2019;Client_A;3;3.68
1307799;27/12/2019;Client_A;1;3.68
1307614;27/12/2019;Client_A;1;3.68
1306365;27/12/2019;Client_A;2;3.07
1196066;27/12/2019;Client_A;1;6.17
1168070;27/12/2019;Client_A;1;3.07
1164775;27/12/2019;Client_A;8;6.17
1160135;27/12/2019;Client_A;1;4.61
1144951;27/12/2019;Client_A;1;3.68
1144685;27/12/2019;Client_A;2;3.68
1144661;27/12/2019;Client_A;1;3.68
1134839;27/12/2019;Client_A;3;3.07
1116520;27/12/2019;Client_A;1;3.68
1113285;27/12/2019;Client_A;1;3.07
1103101;27/12/2019;Client_A;2;3.07
1521454;27/12/2019;Client_A;11;30.74
1392024;27/12/2019;Client_A;3;3.68
1385873;27/12/2019;Client_A;1;3.68
1160135;27/12/2019;Client_A;1;4.61
1134839;27/12/2019;Client_A;1;3.07
1921187;27/12/2019;Client_A;1;3.07
1906985;27/12/2019;Client_A;1;3.68
1866471;27/12/2019;Client_A;1;6.17
1864057;27/12/2019;Client_A;1;6.17
1861421;27/12/2019;Client_A;1;3.68
1815417;27/12/2019;Client_A;1;3.68
1804909;27/12/2019;Client_A;1;3.68
1749958;27/12/2019;Client_A;1;3.68
1720475;27/12/2019;Client_A;1;7.99
1716683;27/12/2019;Client_A;1;6.14
1709920;27/12/2019;Client_A;1;3.68
1653170;27/12/2019;Client_A;1;3.07
1611216;27/12/2019;Client_A;1;3.68
1559700;27/12/2019;Client_A;1;3.07
1515743;27/12/2019;Client_A;2;6.17
1514678;27/12/2019;Client_A;1;3.68
1512186;27/12/2019;Client_A;1;3.68
1455576;27/12/2019;Client_A;1;3.07
1439842;27/12/2019;Client_A;1;3.07
1392024;27/12/2019;Client_A;2;3.68
1338176;27/12/2019;Client_A;1;3.68
1312052;27/12/2019;Client_A;1;3.68
1305061;27/12/2019;Client_A;1;12.29
1148096;27/12/2019;Client_A;1;4.61
1134839;27/12/2019;Client_A;2;3.07
1112904;27/12/2019;Client_A;2;36.89
1723490;27/12/2019;Client_E;1;12.13
1720215;27/12/2019;Client_E;1;10.31
1719227;27/12/2019;Client_E;1;6.06
1718700;27/12/2019;Client_E;1;10.31
1519789;27/12/2019;Client_E;1;9.09
1409394;27/12/2019;Client_E;2;6.06
1319846;27/12/2019;Client_E;2;3.94
1314452;27/12/2019;Client_E;1;6.06
1312052;27/12/2019;Client_E;1;6.06
1122942;27/12/2019;Client_E;1;6.06
1122590;27/12/2019;Client_E;2;12.13
1117404;27/12/2019;Client_E;1;3.94
1901805;27/12/2019;Client_A;1;12.29
1799830;27/12/2019;Client_A;1;18.44
1732479;27/12/2019;Client_A;1;3.07
1716874;27/12/2019;Client_A;1;15.36
1716775;27/12/2019;Client_A;1;9.22
1610753;27/12/2019;Client_A;1;3.07
1609695;27/12/2019;Client_A;1;6.17
1521461;27/12/2019;Client_A;1;20.28
1521454;27/12/2019;Client_A;1;30.74
1520891;27/12/2019;Client_A;1;15.36
1517235;27/12/2019;Client_A;1;30.74
1515743;27/12/2019;Client_A;1;6.17
1512667;27/12/2019;Client_A;1;18.44
1494377;27/12/2019;Client_A;1;3.68
1382070;27/12/2019;Client_A;1;4.61
1362027;27/12/2019;Client_A;1;6.17
1358471;27/12/2019;Client_A;1;6.17
1340681;27/12/2019;Client_A;1;3.07
1323325;27/12/2019;Client_A;1;3.07
1310522;27/12/2019;Client_A;1;3.68
1195090;27/12/2019;Client_A;1;18.44
1181116;27/12/2019;Client_A;1;9.22
1179410;27/12/2019;Client_A;1;6.17
1155971;27/12/2019;Client_A;1;6.17
1121388;27/12/2019;Client_A;1;12.29
1119859;27/12/2019;Client_A;1;6.17
1114137;27/12/2019;Client_A;1;3.68
1113543;27/12/2019;Client_A;1;6.17
1100178;27/12/2019;Client_A;1;3.68
1721311;27/12/2019;Client_G;2;30.6
1573065;27/12/2019;Client_G;2;30.6
1398408;27/12/2019;Client_G;3;30.6
1319846;27/12/2019;Client_G;15;30.6
1314506;27/12/2019;Client_G;2;30.6
1723490;27/12/2019;Client_B;2;11.47
1700064;27/12/2019;Client_B;2;5.73
1621628;27/12/2019;Client_B;2;8.6
1522307;27/12/2019;Client_B;1;11.47
1520518;27/12/2019;Client_B;2;11.47
1421853;27/12/2019;Client_B;3;8.6
1419325;27/12/2019;Client_B;1;5.73
1321924;27/12/2019;Client_B;1;8.6
1321436;27/12/2019;Client_B;3;8.6
1122583;27/12/2019;Client_B;1;14.34
1722653;27/12/2019;Client_B;3;7.46
1721694;27/12/2019;Client_B;2;11.47
1711824;27/12/2019;Client_B;1;8.6
1621628;27/12/2019;Client_B;1;8.6
1520518;27/12/2019;Client_B;2;11.47
1518577;27/12/2019;Client_B;1;3.44
1422065;27/12/2019;Client_B;1;7.46
1122583;27/12/2019;Client_B;1;14.34
1959548;27/12/2019;Client_B;1;8.6
1721663;27/12/2019;Client_B;1;9.75
1700064;27/12/2019;Client_B;1;5.73
1522468;27/12/2019;Client_B;2;17.21
1522307;27/12/2019;Client_B;1;11.47
1520518;27/12/2019;Client_B;1;11.47
1519000;27/12/2019;Client_B;1;11.47
1422690;27/12/2019;Client_B;1;11.47
1422683;27/12/2019;Client_B;1;14.34
1421525;27/12/2019;Client_B;1;8.6
1320972;27/12/2019;Client_B;1;3.44
1122583;27/12/2019;Client_B;1;14.34
1121883;27/12/2019;Client_B;1;7.46
1721687;27/12/2019;Client_B;2;9.75
1700064;27/12/2019;Client_B;1;5.73
1522468;27/12/2019;Client_B;1;17.21
1522307;27/12/2019;Client_B;2;11.47
1422690;27/12/2019;Client_B;1;11.47
1422683;27/12/2019;Client_B;1;14.34
1422027;27/12/2019;Client_B;2;17.21
1321757;27/12/2019;Client_B;2;11.47
1320972;27/12/2019;Client_B;1;3.44
1311819;27/12/2019;Client_B;1;5.73
1122583;27/12/2019;Client_B;1;14.34
1121975;27/12/2019;Client_B;1;14.34
1723490;27/12/2019;Client_B;2;11.47
1722653;27/12/2019;Client_B;1;7.46
1722646;27/12/2019;Client_B;1;9.75
1719271;27/12/2019;Client_B;1;9.75
1524715;27/12/2019;Client_B;1;5.73
1522147;27/12/2019;Client_B;1;9.75
1520822;27/12/2019;Client_B;1;3.44
1519161;27/12/2019;Client_B;2;3.44
1420788;27/12/2019;Client_B;1;3.44
1321757;27/12/2019;Client_B;1;11.47
1146610;27/12/2019;Client_B;1;3.44
1122590;27/12/2019;Client_B;2;11.47
1122583;27/12/2019;Client_B;1;14.34
1121982;27/12/2019;Client_B;1;8.6
1121333;27/12/2019;Client_B;1;14.34
1121296;27/12/2019;Client_B;1;5.76
1118906;27/12/2019;Client_B;1;3.44
1920271;27/12/2019;Client_B;1;3.44
1722646;27/12/2019;Client_B;1;9.75
1720468;27/12/2019;Client_B;1;3.44
1707827;27/12/2019;Client_B;1;14.34
1522666;27/12/2019;Client_B;1;11.47
1522468;27/12/2019;Client_B;1;17.21
1519468;27/12/2019;Client_B;1;3.44
1514357;27/12/2019;Client_B;1;3.44
1422683;27/12/2019;Client_B;1;14.34
1420986;27/12/2019;Client_B;1;3.44
1363055;27/12/2019;Client_B;1;3.44
1321771;27/12/2019;Client_B;1;8.6
1321757;27/12/2019;Client_B;1;11.47
1321405;27/12/2019;Client_B;1;17.21
1160128;27/12/2019;Client_B;1;3.44
1122583;27/12/2019;Client_B;1;14.34
1121975;27/12/2019;Client_B;1;14.34
1121234;27/12/2019;Client_B;1;3.44
1120923;27/12/2019;Client_B;1;3.44
1120176;27/12/2019;Client_B;1;3.44
1722035;27/12/2019;Client_B;2;8.6
1721663;27/12/2019;Client_B;1;9.75
1700064;27/12/2019;Client_B;1;5.73
1522307;27/12/2019;Client_B;1;11.47
1520518;27/12/2019;Client_B;1;11.47
1520389;27/12/2019;Client_B;1;8.6
1520365;27/12/2019;Client_B;1;8.6
1519789;27/12/2019;Client_B;1;8.6
1519017;27/12/2019;Client_B;2;9.75
1321757;27/12/2019;Client_B;2;11.47
1321436;27/12/2019;Client_B;1;8.6
1122583;27/12/2019;Client_B;1;14.34
1121883;27/12/2019;Client_B;1;7.46
1945107;27/12/2019;Client_B;2;8.6
1846367;27/12/2019;Client_B;2;5.73
1762230;27/12/2019;Client_B;1;5.73
1740917;27/12/2019;Client_B;1;3.44
1731779;27/12/2019;Client_B;1;5.73
1711824;27/12/2019;Client_B;4;8.6
1644369;27/12/2019;Client_B;2;5.73
1610753;27/12/2019;Client_B;3;5.73
1585945;27/12/2019;Client_B;1;5.73
1584818;27/12/2019;Client_B;1;3.44
1571337;27/12/2019;Client_B;1;3.44
1563080;27/12/2019;Client_B;1;3.44
1559618;27/12/2019;Client_B;2;5.73
1536527;27/12/2019;Client_B;2;5.73
1524685;27/12/2019;Client_B;2;5.73
1523151;27/12/2019;Client_B;1;14.34
1522673;27/12/2019;Client_B;1;8.6
1521539;27/12/2019;Client_B;1;14.34
1521196;27/12/2019;Client_B;1;5.73
1520518;27/12/2019;Client_B;1;11.47
1518348;27/12/2019;Client_B;1;3.44
1434663;27/12/2019;Client_B;2;5.73
1422690;27/12/2019;Client_B;1;11.47
1422683;27/12/2019;Client_B;2;14.34
1407414;27/12/2019;Client_B;1;5.73
1403904;27/12/2019;Client_B;2;5.73
1358471;27/12/2019;Client_B;2;8.6
1342517;27/12/2019;Client_B;1;3.44
1337841;27/12/2019;Client_B;1;5.73
1319884;27/12/2019;Client_B;3;3.44
1319846;27/12/2019;Client_B;3;3.44
1305765;27/12/2019;Client_B;2;5.73
1305061;27/12/2019;Client_B;2;11.47
1123962;27/12/2019;Client_B;2;17.21
1122583;27/12/2019;Client_B;2;14.34
1120428;27/12/2019;Client_B;1;3.44
1113710;27/12/2019;Client_B;1;5.73
1882822;26/12/2019;Client_A;1;15.36
1603496;26/12/2019;Client_A;1;3.07
1580452;26/12/2019;Client_A;1;4.61
1558260;26/12/2019;Client_A;4;3.07
1555603;26/12/2019;Client_A;1;3.68
1502621;26/12/2019;Client_A;1;3.07
1502583;26/12/2019;Client_A;1;4.61
1500527;26/12/2019;Client_A;2;3.68
1436483;26/12/2019;Client_A;1;3.68
1420741;26/12/2019;Client_A;1;3.07
1406614;26/12/2019;Client_A;1;3.07
1177034;26/12/2019;Client_A;1;3.07
1117398;26/12/2019;Client_A;17;6.17
1111136;26/12/2019;Client_A;1;8.23
1594480;26/12/2019;Client_A;2;6.17
1500527;26/12/2019;Client_A;7;3.68
1486587;26/12/2019;Client_A;5;3.07
1442385;26/12/2019;Client_A;1;3.07
1192051;26/12/2019;Client_A;1;9.22
1104139;26/12/2019;Client_A;1;3.07
1711824;26/12/2019;Client_A;1;5.53
1703157;26/12/2019;Client_A;2;6.17
1594473;26/12/2019;Client_A;1;6.14
1516320;26/12/2019;Client_A;1;3.68
1515613;26/12/2019;Client_A;4;3.68
1513985;26/12/2019;Client_A;1;3.68
1513978;26/12/2019;Client_A;1;6.17
1458508;26/12/2019;Client_A;1;3.07
1414633;26/12/2019;Client_A;2;6.17
1414411;26/12/2019;Client_A;2;3.68
1411519;26/12/2019;Client_A;4;6.17
1409394;26/12/2019;Client_A;2;3.68
1402334;26/12/2019;Client_A;2;3.07
1117398;26/12/2019;Client_A;13;6.17
1117077;26/12/2019;Client_A;1;3.68
1111136;26/12/2019;Client_A;2;8.23
1904463;26/12/2019;Client_A;1;3.07
1772505;26/12/2019;Client_A;1;3.68
1594473;26/12/2019;Client_A;1;6.14
1580452;26/12/2019;Client_A;1;4.61
1572532;26/12/2019;Client_A;2;3.07
1555610;26/12/2019;Client_A;1;6.17
1551155;26/12/2019;Client_A;1;3.07
1536855;26/12/2019;Client_A;1;6.17
1514388;26/12/2019;Client_A;1;6.17
1513985;26/12/2019;Client_A;1;3.68
1511981;26/12/2019;Client_A;1;6.17
1511806;26/12/2019;Client_A;1;3.68
1458508;26/12/2019;Client_A;3;3.07
1436483;26/12/2019;Client_A;2;3.68
1342524;26/12/2019;Client_A;1;6.14
1303532;26/12/2019;Client_A;1;3.07
1192051;26/12/2019;Client_A;1;9.22
1192044;26/12/2019;Client_A;3;6.14
1147921;26/12/2019;Client_A;1;12.29
1135621;26/12/2019;Client_A;1;3.68
1117404;26/12/2019;Client_A;4;3.68
1111136;26/12/2019;Client_A;1;8.23
1999742;26/12/2019;Client_A;1;3.07
1921187;26/12/2019;Client_A;1;3.07
1911873;26/12/2019;Client_A;1;6.17
1910944;26/12/2019;Client_A;1;3.68
1906985;26/12/2019;Client_A;1;3.68
1906398;26/12/2019;Client_A;3;24.59
1847265;26/12/2019;Client_A;1;3.68
1793647;26/12/2019;Client_A;1;6.14
1749958;26/12/2019;Client_A;1;3.68
1747985;26/12/2019;Client_A;1;3.07
1723490;26/12/2019;Client_A;1;12.29
1716683;26/12/2019;Client_A;1;6.14
1712500;26/12/2019;Client_A;1;6.14
1708299;26/12/2019;Client_A;1;15.36
1707148;26/12/2019;Client_A;1;6.17
1703454;26/12/2019;Client_A;1;18.44
1585303;26/12/2019;Client_A;1;15.36
1580421;26/12/2019;Client_A;1;3.07
1574512;26/12/2019;Client_A;1;9.22
1571955;26/12/2019;Client_A;1;3.07
1562984;26/12/2019;Client_A;1;6.17
1559700;26/12/2019;Client_A;1;3.07
1555795;26/12/2019;Client_A;1;6.17
1550158;26/12/2019;Client_A;1;3.68
1549718;26/12/2019;Client_A;1;3.68
1536527;26/12/2019;Client_A;1;3.07
1523144;26/12/2019;Client_A;1;43.03
1521196;26/12/2019;Client_A;2;3.07
1517235;26/12/2019;Client_A;1;30.74
1512186;26/12/2019;Client_A;1;3.68
1506741;26/12/2019;Client_A;1;6.17
1458690;26/12/2019;Client_A;5;6.17
1454685;26/12/2019;Client_A;1;3.68
1416255;26/12/2019;Client_A;7;12.29
1406837;26/12/2019;Client_A;1;3.07
1392130;26/12/2019;Client_A;1;9.22
1392024;26/12/2019;Client_A;6;3.68
1385873;26/12/2019;Client_A;2;3.68
1365714;26/12/2019;Client_A;1;3.68
1359669;26/12/2019;Client_A;1;6.17
1326777;26/12/2019;Client_A;1;3.07
1325732;26/12/2019;Client_A;4;3.07
1321771;26/12/2019;Client_A;12;9.22
1319976;26/12/2019;Client_A;1;18.44
1319846;26/12/2019;Client_A;84;3.68
1312052;26/12/2019;Client_A;4;3.68
1311697;26/12/2019;Client_A;1;3.68
1308826;26/12/2019;Client_A;1;3.68
1305061;26/12/2019;Client_A;1;12.29
1302336;26/12/2019;Client_A;1;3.68
1160135;26/12/2019;Client_A;1;4.61
1144425;26/12/2019;Client_A;1;3.07
1122583;26/12/2019;Client_A;1;15.36
1112904;26/12/2019;Client_A;6;36.89
1516320;26/12/2019;Client_A;14;3.68
1506758;26/12/2019;Client_A;6;3.68
1414411;26/12/2019;Client_A;8;3.68
1342524;26/12/2019;Client_A;1;6.14
1104139;26/12/2019;Client_A;1;3.07
1985264;26/12/2019;Client_A;1;3.07
1716935;26/12/2019;Client_A;1;3.07
1521454;26/12/2019;Client_A;1;30.74
1463410;26/12/2019;Client_A;1;3.07
1392024;26/12/2019;Client_A;1;3.68
1160135;26/12/2019;Client_A;1;4.61
1550158;26/12/2019;Client_A;3;3.68
1521454;26/12/2019;Client_A;6;30.74
1521196;26/12/2019;Client_A;1;3.07
1325732;26/12/2019;Client_A;1;3.07
1319846;26/12/2019;Client_A;8;3.68
1112904;26/12/2019;Client_A;9;30.74
1915826;26/12/2019;Client_A;1;3.68
1791643;26/12/2019;Client_A;1;3.07
1549718;26/12/2019;Client_A;1;3.68
1517235;26/12/2019;Client_A;12;30.74
1465520;26/12/2019;Client_A;1;3.07
1458690;26/12/2019;Client_A;1;6.17
1392024;26/12/2019;Client_A;1;3.68
1355340;26/12/2019;Client_A;2;6.17
1337841;26/12/2019;Client_A;3;3.07
1144661;26/12/2019;Client_A;1;3.68
1121388;26/12/2019;Client_A;1;12.29
1112904;26/12/2019;Client_A;2;36.89
1907067;26/12/2019;Client_A;1;6.17
1905858;26/12/2019;Client_A;1;3.07
1902391;26/12/2019;Client_A;1;3.07
1721311;26/12/2019;Client_A;3;3.68
1721267;26/12/2019;Client_A;3;15.36
1717550;26/12/2019;Client_A;1;9.22
1621628;26/12/2019;Client_A;1;9.22
1609701;26/12/2019;Client_A;1;7.99
1517853;26/12/2019;Client_A;1;3.68
1441685;26/12/2019;Client_A;1;6.17
1439842;26/12/2019;Client_A;1;3.07
1347802;26/12/2019;Client_A;1;3.07
1321771;26/12/2019;Client_A;1;9.22
1320125;26/12/2019;Client_A;1;6.17
1318757;26/12/2019;Client_A;1;3.68
1316401;26/12/2019;Client_A;1;3.68
1308932;26/12/2019;Client_A;1;3.68
1195090;26/12/2019;Client_A;1;18.44
1166649;26/12/2019;Client_A;1;3.07
1721137;26/12/2019;Client_G;1;47.6
1609701;26/12/2019;Client_G;1;39.1
1571429;26/12/2019;Client_G;1;30.6
1564612;26/12/2019;Client_G;1;124.1
1510229;26/12/2019;Client_G;1;56.1
1501838;26/12/2019;Client_G;1;30.6
1422690;26/12/2019;Client_G;4;30.6
1422126;26/12/2019;Client_G;1;30.6
1319846;26/12/2019;Client_G;13;30.6
1319525;26/12/2019;Client_G;1;30.6
1318757;26/12/2019;Client_G;1;30.6
1317286;26/12/2019;Client_G;1;30.6
1304293;26/12/2019;Client_G;1;30.6
1142490;26/12/2019;Client_G;1;30.6
1797263;26/12/2019;Client_F;1;5.9
1709005;26/12/2019;Client_F;1;5.9
1521904;26/12/2019;Client_F;2;7.67
1521454;26/12/2019;Client_F;1;29.51
1519161;26/12/2019;Client_F;1;3.53
1517181;26/12/2019;Client_F;1;3.53
1512575;26/12/2019;Client_F;1;5.9
1422690;26/12/2019;Client_F;1;11.8
1422546;26/12/2019;Client_F;2;5.9
1421327;26/12/2019;Client_F;1;5.88
1420481;26/12/2019;Client_F;2;3.53
1419188;26/12/2019;Client_F;1;3.53
1320125;26/12/2019;Client_F;1;5.88
1319846;26/12/2019;Client_F;6;3.53
1319549;26/12/2019;Client_F;2;3.53
1314506;26/12/2019;Client_F;1;3.53
1312206;26/12/2019;Client_F;1;3.53
1119859;26/12/2019;Client_F;1;5.88
1961480;24/12/2019;Client_G;1;30.6
1622564;24/12/2019;Client_G;1;30.6
1422690;24/12/2019;Client_G;1;30.6
1422126;24/12/2019;Client_G;1;30.6
1421853;24/12/2019;Client_G;1;30.6
1421525;24/12/2019;Client_G;1;30.6
1414183;24/12/2019;Client_G;1;30.6
1321962;24/12/2019;Client_G;1;30.6
1319846;24/12/2019;Client_G;2;30.6
1521461;27/12/2019;Client_D;1;19.64
1519482;27/12/2019;Client_D;1;8.93
1519475;27/12/2019;Client_D;2;11.9
1520884;24/12/2019;Client_E;1;21.22
1520501;24/12/2019;Client_E;1;3.94
1519161;24/12/2019;Client_E;4;3.94
1519154;24/12/2019;Client_E;1;6.5
1518881;24/12/2019;Client_E;1;9.09
1517228;24/12/2019;Client_E;3;18.19
1516320;24/12/2019;Client_E;3;3.94
1422546;24/12/2019;Client_E;2;3.94
1319846;24/12/2019;Client_E;8;3.94
1162221;24/12/2019;Client_E;1;12.13
1123962;24/12/2019;Client_E;5;18.19
1121302;24/12/2019;Client_E;1;3.94
1114137;24/12/2019;Client_E;2;3.94
1798086;24/12/2019;Client_E;1;15.16
1797263;24/12/2019;Client_E;1;6.06
